2.230000000000000071e+01,4.660000000000003695e+01,6.890000000000003411e+01
7.520000000000000284e+01,1.524000000000001478e+02,2.276000000000001364e+02
9.700000000000000000e+01,1.960000000000001705e+02,2.930000000000001705e+02
8.640000000000000568e+01,1.748000000000001535e+02,2.612000000000001592e+02
7.100000000000000533e+00,1.620000000000001350e+01,2.330000000000001492e+01
6.450000000000000000e+01,1.310000000000001137e+02,1.955000000000001137e+02
6.579999999999999716e+01,1.336000000000001080e+02,1.994000000000000909e+02
5.340000000000000568e+01,1.088000000000000966e+02,1.622000000000001023e+02
3.120000000000000284e+01,6.440000000000006253e+01,9.560000000000006537e+01
7.900000000000000000e+01,1.600000000000001421e+02,2.390000000000001421e+02
3.230000000000000426e+01,6.660000000000005116e+01,9.890000000000006253e+01
7.140000000000000568e+01,1.448000000000001251e+02,2.162000000000001307e+02
8.280000000000001137e+01,1.676000000000001364e+02,2.504000000000001478e+02
3.589999999999999858e+01,7.380000000000006821e+01,1.097000000000000739e+02
2.390000000000000213e+01,4.980000000000003979e+01,7.370000000000004547e+01
8.910000000000000853e+01,1.802000000000001592e+02,2.693000000000001819e+02
4.300000000000000000e+01,8.800000000000007105e+01,1.310000000000000568e+02
9.570000000000000284e+01,1.934000000000001762e+02,2.891000000000001933e+02
1.530000000000000071e+01,3.260000000000002274e+01,4.790000000000001990e+01
3.180000000000000071e+01,6.560000000000005116e+01,9.740000000000004832e+01
2.810000000000000142e+01,5.820000000000005258e+01,8.630000000000005400e+01
2.960000000000000142e+01,6.120000000000005258e+01,9.080000000000005400e+01
8.960000000000000853e+01,1.812000000000001592e+02,2.708000000000001819e+02
9.170000000000000284e+01,1.854000000000001762e+02,2.771000000000001933e+02
9.440000000000000568e+01,1.908000000000001819e+02,2.852000000000001592e+02
4.860000000000000142e+01,9.920000000000008811e+01,1.478000000000000966e+02
1.610000000000000142e+01,3.420000000000003126e+01,5.030000000000003268e+01
4.900000000000000000e+01,1.000000000000000853e+02,1.490000000000000853e+02
2.290000000000000213e+01,4.780000000000003979e+01,7.070000000000004547e+01
8.630000000000001137e+01,1.746000000000001648e+02,2.609000000000002046e+02
5.670000000000000284e+01,1.154000000000001052e+02,1.721000000000001080e+02
7.790000000000000568e+01,1.578000000000001251e+02,2.357000000000001307e+02
5.230000000000000426e+01,1.066000000000000938e+02,1.589000000000000909e+02
3.700000000000000000e+01,7.600000000000007105e+01,1.130000000000000711e+02
3.630000000000000426e+01,7.460000000000006537e+01,1.109000000000000625e+02
9.260000000000000853e+01,1.872000000000001592e+02,2.798000000000001819e+02
5.960000000000000142e+01,1.212000000000001023e+02,1.808000000000000966e+02
1.619999999999999929e+01,3.440000000000002700e+01,5.060000000000002274e+01
2.580000000000000071e+01,5.360000000000004405e+01,7.940000000000004832e+01
9.660000000000000853e+01,1.952000000000001592e+02,2.918000000000001819e+02
7.910000000000000853e+01,1.602000000000001307e+02,2.393000000000001251e+02
2.380000000000000071e+01,4.960000000000004405e+01,7.340000000000004832e+01
4.930000000000000426e+01,1.006000000000000938e+02,1.499000000000000909e+02
5.870000000000000284e+01,1.194000000000001052e+02,1.781000000000001080e+02
7.040000000000000568e+01,1.428000000000001251e+02,2.132000000000001307e+02
3.500000000000000000e+00,9.000000000000007105e+00,1.250000000000000711e+01
5.660000000000000142e+01,1.152000000000001023e+02,1.718000000000000966e+02
4.050000000000000000e+01,8.300000000000007105e+01,1.235000000000000711e+02
1.669999999999999929e+01,3.540000000000002700e+01,5.210000000000002274e+01
2.060000000000000142e+01,4.320000000000003837e+01,6.380000000000003979e+01
9.400000000000000000e+01,1.900000000000001705e+02,2.840000000000001705e+02
6.770000000000000284e+01,1.374000000000001194e+02,2.051000000000001364e+02
3.840000000000000568e+01,7.880000000000006821e+01,1.172000000000000739e+02
2.200000000000000000e+01,4.600000000000004263e+01,6.800000000000004263e+01
2.340000000000000213e+01,4.880000000000003979e+01,7.220000000000004547e+01
8.700000000000000000e+01,1.760000000000001421e+02,2.630000000000001137e+02
6.220000000000000284e+01,1.264000000000001052e+02,1.886000000000001080e+02
2.420000000000000284e+01,5.040000000000004121e+01,7.460000000000005116e+01
8.470000000000000284e+01,1.714000000000001478e+02,2.561000000000001364e+02
4.430000000000000426e+01,9.060000000000007958e+01,1.349000000000000909e+02
7.020000000000000284e+01,1.424000000000001194e+02,2.126000000000001364e+02
1.760000000000000142e+01,3.720000000000003126e+01,5.480000000000003268e+01
3.850000000000000000e+01,7.900000000000007105e+01,1.175000000000000711e+02
2.670000000000000284e+01,5.540000000000004832e+01,8.210000000000005116e+01
2.770000000000000284e+01,5.740000000000004832e+01,8.510000000000005116e+01
9.470000000000000284e+01,1.914000000000001762e+02,2.861000000000001933e+02
3.030000000000000071e+01,6.260000000000005116e+01,9.290000000000004832e+01
1.090000000000000036e+01,2.380000000000001847e+01,3.470000000000001705e+01
3.639999999999999858e+01,7.480000000000006821e+01,1.112000000000000739e+02
8.520000000000000284e+01,1.724000000000001478e+02,2.576000000000001364e+02
9.060000000000000853e+01,1.832000000000001592e+02,2.738000000000001819e+02
3.520000000000000284e+01,7.240000000000006253e+01,1.076000000000000654e+02
6.890000000000000568e+01,1.398000000000001251e+02,2.087000000000001307e+02
7.780000000000001137e+01,1.576000000000001364e+02,2.354000000000001478e+02
9.100000000000000000e+01,1.840000000000001705e+02,2.750000000000001705e+02
6.470000000000000284e+01,1.314000000000001194e+02,1.961000000000001364e+02
5.770000000000000284e+01,1.174000000000001052e+02,1.751000000000001080e+02
5.100000000000000533e+00,1.220000000000000995e+01,1.730000000000001137e+01
8.480000000000001137e+01,1.716000000000001364e+02,2.564000000000001478e+02
7.700000000000000000e+01,1.560000000000001421e+02,2.330000000000001421e+02
2.890000000000000213e+01,5.980000000000005400e+01,8.870000000000005969e+01
9.930000000000001137e+01,2.006000000000001648e+02,2.999000000000002046e+02
4.500000000000000000e+00,1.100000000000000711e+01,1.550000000000000711e+01
6.230000000000000426e+01,1.266000000000001080e+02,1.889000000000001194e+02
4.400000000000000000e+01,9.000000000000008527e+01,1.340000000000000853e+02
5.830000000000000426e+01,1.186000000000001080e+02,1.769000000000001194e+02
1.400000000000000133e+00,4.800000000000002487e+00,6.200000000000002842e+00
3.789999999999999858e+01,7.780000000000006821e+01,1.157000000000000739e+02
7.610000000000000853e+01,1.542000000000001307e+02,2.303000000000001251e+02
9.230000000000001137e+01,1.866000000000001648e+02,2.789000000000002046e+02
1.930000000000000071e+01,4.060000000000003695e+01,5.990000000000003411e+01
4.170000000000000284e+01,8.540000000000007674e+01,1.271000000000000796e+02
2.510000000000000142e+01,5.220000000000004547e+01,7.730000000000003979e+01
3.650000000000000000e+01,7.500000000000007105e+01,1.115000000000000711e+02
8.590000000000000568e+01,1.738000000000001535e+02,2.597000000000001592e+02
5.110000000000000142e+01,1.042000000000000881e+02,1.553000000000000966e+02
6.879999999999999716e+01,1.396000000000001364e+02,2.084000000000001478e+02
5.750000000000000000e+01,1.170000000000000995e+02,1.745000000000001137e+02
2.950000000000000000e+01,6.100000000000004974e+01,9.050000000000005684e+01
5.040000000000000568e+01,1.028000000000000966e+02,1.532000000000001023e+02
5.480000000000000426e+01,1.116000000000000938e+02,1.664000000000000909e+02
2.940000000000000213e+01,6.080000000000005400e+01,9.020000000000005969e+01
9.000000000000000000e+00,2.000000000000001421e+01,2.900000000000001421e+01
5.250000000000000000e+01,1.070000000000000995e+02,1.595000000000001137e+02
1.630000000000000071e+01,3.460000000000002984e+01,5.090000000000003411e+01
1.550000000000000000e+01,3.300000000000002842e+01,4.850000000000002842e+01
7.800000000000000000e+01,1.580000000000001421e+02,2.360000000000001421e+02
9.720000000000000284e+01,1.964000000000001762e+02,2.936000000000001933e+02
3.130000000000000071e+01,6.460000000000005116e+01,9.590000000000004832e+01
4.280000000000000426e+01,8.760000000000007958e+01,1.304000000000000909e+02
4.160000000000000142e+01,8.520000000000007390e+01,1.268000000000000682e+02
9.830000000000001137e+01,1.986000000000001648e+02,2.969000000000002046e+02
7.510000000000000853e+01,1.522000000000001307e+02,2.273000000000001251e+02
7.100000000000000000e+01,1.440000000000001137e+02,2.150000000000001137e+02
6.400000000000000355e+00,1.480000000000001137e+01,2.120000000000000995e+01
1.000000000000000000e+01,2.200000000000001776e+01,3.200000000000001421e+01
1.460000000000000142e+01,3.120000000000002416e+01,4.580000000000002558e+01
9.770000000000000284e+01,1.974000000000001762e+02,2.951000000000001933e+02
5.610000000000000142e+01,1.142000000000001023e+02,1.703000000000000966e+02
6.020000000000000284e+01,1.224000000000001052e+02,1.826000000000001080e+02
6.810000000000000853e+01,1.382000000000001307e+02,2.063000000000001251e+02
4.080000000000000426e+01,8.360000000000007958e+01,1.244000000000000909e+02
2.820000000000000284e+01,5.840000000000004832e+01,8.660000000000005116e+01
6.260000000000000142e+01,1.272000000000001165e+02,1.898000000000001251e+02
4.510000000000000142e+01,9.220000000000007390e+01,1.373000000000000682e+02
4.390000000000000568e+01,8.980000000000008242e+01,1.337000000000001023e+02
2.710000000000000142e+01,5.620000000000004547e+01,8.330000000000003979e+01
1.710000000000000142e+01,3.620000000000003126e+01,5.330000000000003268e+01
3.239999999999999858e+01,6.680000000000005400e+01,9.920000000000004547e+01
9.600000000000000000e+01,1.940000000000001705e+02,2.900000000000001705e+02
3.000000000000000000e+01,6.200000000000005684e+01,9.200000000000005684e+01
8.000000000000000444e-01,3.600000000000001421e+00,4.400000000000001243e+00
3.480000000000000426e+01,7.160000000000006537e+01,1.064000000000000625e+02
5.490000000000000568e+01,1.118000000000000966e+02,1.667000000000001023e+02
7.479999999999999716e+01,1.516000000000001364e+02,2.264000000000001478e+02
8.310000000000000853e+01,1.682000000000001592e+02,2.513000000000001819e+02
7.260000000000000853e+01,1.472000000000001307e+02,2.198000000000001251e+02
9.880000000000001137e+01,1.996000000000001648e+02,2.984000000000002046e+02
8.300000000000000711e+00,1.860000000000001563e+01,2.690000000000001634e+01
3.580000000000000426e+01,7.360000000000006537e+01,1.094000000000000625e+02
9.310000000000000853e+01,1.882000000000001592e+02,2.813000000000001819e+02
2.270000000000000284e+01,4.740000000000004121e+01,7.010000000000005116e+01
9.860000000000000853e+01,1.992000000000001876e+02,2.978000000000001819e+02
9.460000000000000853e+01,1.912000000000001592e+02,2.858000000000001819e+02
7.379999999999999716e+01,1.496000000000001364e+02,2.234000000000001478e+02
3.010000000000000142e+01,6.220000000000005258e+01,9.230000000000005400e+01
6.200000000000000178e+00,1.440000000000001101e+01,2.060000000000001208e+01
4.850000000000000000e+01,9.900000000000008527e+01,1.475000000000000853e+02
8.720000000000000284e+01,1.764000000000001478e+02,2.636000000000001364e+02
4.590000000000000568e+01,9.380000000000008242e+01,1.397000000000001023e+02
9.760000000000000853e+01,1.972000000000001592e+02,2.948000000000001819e+02
4.740000000000000568e+01,9.680000000000008242e+01,1.442000000000001023e+02
7.390000000000000568e+01,1.498000000000001251e+02,2.237000000000001307e+02
6.280000000000000426e+01,1.276000000000001080e+02,1.904000000000001194e+02
8.460000000000000853e+01,1.712000000000001592e+02,2.558000000000001819e+02
9.200000000000001066e+00,2.040000000000001634e+01,2.960000000000001563e+01
3.410000000000000142e+01,7.020000000000005969e+01,1.043000000000000682e+02
2.600000000000000000e+01,5.400000000000004263e+01,8.000000000000004263e+01
1.220000000000000107e+01,2.640000000000001990e+01,3.860000000000002274e+01
7.840000000000000568e+01,1.588000000000001251e+02,2.372000000000001307e+02
4.720000000000000284e+01,9.640000000000009095e+01,1.436000000000000796e+02
3.860000000000000142e+01,7.920000000000007390e+01,1.178000000000000682e+02
7.810000000000000853e+01,1.582000000000001307e+02,2.363000000000001251e+02
2.560000000000000142e+01,5.320000000000004547e+01,7.880000000000003979e+01
5.730000000000000426e+01,1.166000000000001080e+02,1.739000000000001194e+02
6.190000000000000568e+01,1.258000000000001108e+02,1.877000000000001023e+02
1.540000000000000036e+01,3.280000000000002558e+01,4.820000000000002416e+01
3.270000000000000284e+01,6.740000000000006253e+01,1.001000000000000654e+02
6.030000000000000426e+01,1.226000000000001080e+02,1.829000000000001194e+02
9.740000000000000568e+01,1.968000000000001819e+02,2.942000000000001592e+02
3.950000000000000000e+01,8.100000000000007105e+01,1.205000000000000711e+02
8.920000000000000284e+01,1.804000000000001478e+02,2.696000000000001364e+02
3.940000000000000568e+01,8.080000000000006821e+01,1.202000000000000739e+02
6.490000000000000568e+01,1.318000000000001251e+02,1.967000000000001307e+02
4.090000000000000568e+01,8.380000000000006821e+01,1.247000000000000739e+02
2.570000000000000284e+01,5.340000000000004832e+01,7.910000000000005116e+01
8.380000000000001137e+01,1.696000000000001364e+02,2.534000000000001478e+02
9.990000000000000568e+01,2.018000000000001819e+02,3.017000000000001592e+02
4.140000000000000568e+01,8.480000000000006821e+01,1.262000000000000739e+02
8.170000000000000284e+01,1.654000000000001478e+02,2.471000000000001364e+02
2.610000000000000142e+01,5.420000000000004547e+01,8.030000000000003979e+01
2.370000000000000284e+01,4.940000000000004121e+01,7.310000000000005116e+01
5.330000000000000426e+01,1.086000000000000938e+02,1.619000000000000909e+02
2.480000000000000071e+01,5.160000000000004405e+01,7.640000000000004832e+01
4.110000000000000142e+01,8.420000000000007390e+01,1.253000000000000682e+02
2.840000000000000213e+01,5.880000000000005400e+01,8.720000000000005969e+01
3.500000000000000000e+01,7.200000000000005684e+01,1.070000000000000568e+02
5.630000000000000426e+01,1.146000000000000938e+02,1.709000000000000909e+02
5.000000000000000000e+01,1.020000000000000853e+02,1.520000000000000853e+02
6.529999999999999716e+01,1.326000000000001080e+02,1.979000000000000909e+02
8.200000000000000000e+01,1.660000000000001421e+02,2.480000000000001421e+02
8.760000000000000853e+01,1.772000000000001592e+02,2.648000000000001819e+02
3.620000000000000284e+01,7.440000000000006253e+01,1.106000000000000654e+02
2.070000000000000284e+01,4.340000000000003411e+01,6.410000000000003695e+01
3.070000000000000284e+01,6.340000000000005542e+01,9.410000000000005116e+01
1.380000000000000071e+01,2.960000000000002274e+01,4.340000000000001990e+01
7.990000000000000568e+01,1.618000000000001535e+02,2.417000000000001592e+02
3.890000000000000568e+01,7.980000000000006821e+01,1.187000000000000739e+02
5.500000000000000000e+01,1.120000000000000995e+02,1.670000000000001137e+02
8.800000000000000000e+01,1.780000000000001705e+02,2.660000000000001705e+02
2.430000000000000071e+01,5.060000000000004405e+01,7.490000000000004832e+01
7.830000000000001137e+01,1.586000000000001364e+02,2.369000000000001478e+02
8.900000000000000355e+00,1.980000000000001492e+01,2.870000000000001705e+01
1.960000000000000142e+01,4.120000000000003126e+01,6.080000000000003268e+01
8.050000000000000000e+01,1.630000000000001421e+02,2.435000000000001421e+02
8.060000000000000853e+01,1.632000000000001307e+02,2.438000000000001251e+02
7.800000000000000711e+00,1.760000000000001563e+01,2.540000000000001634e+01
5.390000000000000568e+01,1.098000000000000966e+02,1.637000000000001023e+02
8.220000000000000284e+01,1.664000000000001478e+02,2.486000000000001364e+02
6.420000000000000284e+01,1.304000000000001194e+02,1.946000000000001364e+02
8.490000000000000568e+01,1.718000000000001535e+02,2.567000000000001592e+02
8.340000000000000568e+01,1.688000000000001535e+02,2.522000000000001592e+02
5.130000000000000426e+01,1.046000000000000938e+02,1.559000000000000909e+02
9.640000000000000568e+01,1.948000000000001819e+02,2.912000000000001592e+02
7.400000000000000355e+00,1.680000000000001137e+01,2.420000000000000995e+01
6.500000000000000000e+01,1.320000000000001137e+02,1.970000000000001137e+02
5.170000000000000284e+01,1.054000000000000909e+02,1.571000000000000796e+02
8.190000000000000568e+01,1.658000000000001535e+02,2.477000000000001592e+02
2.130000000000000071e+01,4.460000000000003695e+01,6.590000000000003411e+01
9.560000000000000853e+01,1.932000000000001592e+02,2.888000000000001819e+02
6.479999999999999716e+01,1.316000000000001080e+02,1.964000000000000909e+02
5.820000000000000284e+01,1.184000000000001052e+02,1.766000000000001080e+02
5.900000000000000000e+01,1.200000000000000995e+02,1.790000000000001137e+02
1.850000000000000000e+01,3.900000000000003553e+01,5.750000000000003553e+01
3.750000000000000000e+01,7.700000000000007105e+01,1.145000000000000711e+02
4.220000000000000284e+01,8.640000000000007674e+01,1.286000000000000796e+02
2.120000000000000284e+01,4.440000000000003411e+01,6.560000000000003695e+01
6.979999999999999716e+01,1.416000000000001364e+02,2.114000000000001478e+02
4.830000000000000426e+01,9.860000000000007958e+01,1.469000000000000909e+02
1.660000000000000142e+01,3.520000000000003126e+01,5.180000000000003268e+01
9.030000000000001137e+01,1.826000000000001648e+02,2.729000000000002046e+02
9.780000000000001137e+01,1.976000000000001648e+02,2.954000000000002046e+02
5.500000000000000000e+00,1.300000000000001066e+01,1.850000000000001066e+01
6.629999999999999716e+01,1.346000000000001080e+02,2.009000000000000909e+02
8.580000000000001137e+01,1.736000000000001648e+02,2.594000000000002046e+02
4.450000000000000000e+01,9.100000000000008527e+01,1.355000000000000853e+02
7.160000000000000853e+01,1.452000000000001307e+02,2.168000000000001251e+02
6.080000000000000426e+01,1.236000000000001080e+02,1.844000000000001194e+02
6.840000000000000568e+01,1.388000000000001251e+02,2.072000000000001307e+02
2.910000000000000142e+01,6.020000000000005258e+01,8.930000000000005400e+01
7.670000000000000284e+01,1.554000000000001478e+02,2.321000000000001364e+02
6.829999999999999716e+01,1.386000000000001080e+02,2.069000000000000909e+02
8.850000000000000000e+01,1.790000000000001705e+02,2.675000000000001705e+02
7.500000000000000000e+01,1.520000000000001421e+02,2.270000000000001421e+02
9.120000000000000284e+01,1.844000000000001478e+02,2.756000000000001364e+02
5.790000000000000568e+01,1.178000000000000966e+02,1.757000000000001023e+02
8.080000000000001137e+01,1.636000000000001364e+02,2.444000000000001478e+02
4.210000000000000142e+01,8.620000000000007390e+01,1.283000000000000682e+02
7.629999999999999716e+01,1.546000000000001364e+02,2.309000000000001478e+02
3.960000000000000142e+01,8.120000000000007390e+01,1.208000000000000682e+02
5.650000000000000000e+01,1.150000000000000995e+02,1.715000000000001137e+02
2.930000000000000071e+01,6.060000000000005116e+01,8.990000000000004832e+01
6.520000000000000284e+01,1.324000000000001194e+02,1.976000000000001364e+02
6.310000000000000142e+01,1.282000000000001023e+02,1.913000000000000966e+02
5.140000000000000568e+01,1.048000000000000966e+02,1.562000000000001023e+02
2.530000000000000071e+01,5.260000000000004405e+01,7.790000000000004832e+01
9.010000000000000853e+01,1.822000000000001592e+02,2.723000000000001819e+02
6.110000000000000142e+01,1.242000000000001023e+02,1.853000000000000966e+02
5.710000000000000142e+01,1.162000000000001023e+02,1.733000000000000966e+02
9.630000000000001137e+01,1.946000000000001648e+02,2.909000000000002046e+02
2.700000000000000178e+00,7.400000000000004796e+00,1.010000000000000497e+01
1.490000000000000036e+01,3.180000000000002558e+01,4.670000000000002416e+01
4.410000000000000142e+01,9.020000000000007390e+01,1.343000000000000682e+02
5.200000000000000178e+00,1.240000000000000924e+01,1.760000000000000853e+01
1.360000000000000142e+01,2.920000000000002416e+01,4.280000000000002558e+01
5.020000000000000284e+01,1.024000000000000909e+02,1.526000000000000796e+02
5.560000000000000142e+01,1.132000000000001023e+02,1.688000000000000966e+02
5.320000000000000284e+01,1.084000000000000909e+02,1.616000000000000796e+02
1.020000000000000107e+01,2.240000000000001990e+01,3.260000000000002274e+01
8.540000000000000568e+01,1.728000000000001535e+02,2.582000000000001592e+02
5.380000000000000426e+01,1.096000000000000938e+02,1.634000000000000909e+02
9.050000000000000000e+01,1.830000000000001705e+02,2.735000000000001705e+02
8.300000000000000000e+01,1.680000000000001421e+02,2.510000000000001421e+02
6.440000000000000568e+01,1.308000000000001251e+02,1.952000000000001307e+02
9.280000000000001137e+01,1.876000000000001648e+02,2.804000000000002046e+02
1.250000000000000000e+01,2.700000000000002132e+01,3.950000000000002132e+01
3.550000000000000000e+01,7.300000000000005684e+01,1.085000000000000568e+02
4.200000000000000000e+01,8.600000000000007105e+01,1.280000000000000568e+02
8.690000000000000568e+01,1.758000000000001535e+02,2.627000000000001592e+02
4.340000000000000568e+01,8.880000000000008242e+01,1.322000000000001023e+02
6.720000000000000284e+01,1.364000000000001194e+02,2.036000000000001364e+02
7.890000000000000568e+01,1.598000000000001535e+02,2.387000000000001592e+02
2.100000000000000000e+01,4.400000000000003553e+01,6.500000000000002842e+01
8.730000000000001137e+01,1.766000000000001648e+02,2.639000000000002046e+02
1.450000000000000000e+01,3.100000000000002487e+01,4.550000000000002842e+01
1.100000000000000000e+01,2.400000000000002132e+01,3.500000000000002132e+01
9.099999999999999645e+00,2.020000000000001705e+01,2.930000000000001847e+01
4.240000000000000568e+01,8.680000000000006821e+01,1.292000000000000739e+02
7.930000000000001137e+01,1.606000000000001364e+02,2.399000000000001478e+02
5.550000000000000000e+01,1.130000000000000995e+02,1.685000000000001137e+02
6.920000000000000284e+01,1.404000000000001194e+02,2.096000000000001364e+02
4.540000000000000568e+01,9.280000000000008242e+01,1.382000000000001023e+02
9.700000000000001066e+00,2.140000000000001634e+01,3.110000000000001563e+01
9.940000000000000568e+01,2.008000000000001819e+02,3.002000000000001592e+02
6.370000000000000284e+01,1.294000000000001194e+02,1.931000000000001364e+02
3.400000000000000355e+00,8.800000000000006040e+00,1.220000000000000639e+01
5.990000000000000568e+01,1.218000000000001108e+02,1.817000000000001023e+02
1.600000000000000000e+01,3.400000000000002842e+01,5.000000000000002842e+01
8.830000000000001137e+01,1.786000000000001648e+02,2.669000000000002046e+02
7.760000000000000853e+01,1.572000000000001307e+02,2.348000000000001251e+02
1.080000000000000071e+01,2.360000000000001918e+01,3.440000000000001990e+01
8.260000000000000853e+01,1.672000000000001592e+02,2.498000000000001819e+02
9.620000000000000284e+01,1.944000000000001762e+02,2.906000000000001933e+02
7.229999999999999716e+01,1.466000000000001364e+02,2.189000000000001478e+02
5.950000000000000000e+01,1.210000000000000995e+02,1.805000000000001137e+02
2.050000000000000000e+01,4.300000000000003553e+01,6.350000000000003553e+01
3.170000000000000284e+01,6.540000000000006253e+01,9.710000000000006537e+01
3.330000000000000426e+01,6.860000000000006537e+01,1.019000000000000625e+02
8.700000000000001066e+00,1.940000000000001634e+01,2.810000000000001563e+01
4.190000000000000568e+01,8.580000000000006821e+01,1.277000000000000739e+02
4.310000000000000142e+01,8.820000000000007390e+01,1.313000000000000682e+02
7.850000000000000000e+01,1.590000000000001421e+02,2.375000000000001421e+02
2.720000000000000284e+01,5.640000000000004832e+01,8.360000000000005116e+01
1.200000000000000000e+01,2.600000000000002132e+01,3.800000000000002132e+01
4.030000000000000426e+01,8.260000000000006537e+01,1.229000000000000625e+02
4.490000000000000568e+01,9.180000000000008242e+01,1.367000000000001023e+02
8.810000000000000853e+01,1.782000000000001592e+02,2.663000000000001819e+02
3.439999999999999858e+01,7.080000000000006821e+01,1.052000000000000739e+02
2.350000000000000000e+01,4.900000000000004263e+01,7.250000000000004263e+01
7.000000000000000000e+00,1.600000000000001421e+01,2.300000000000001421e+01
9.320000000000000284e+01,1.884000000000001762e+02,2.816000000000001933e+02
6.670000000000000284e+01,1.354000000000001194e+02,2.021000000000001364e+02
1.320000000000000107e+01,2.840000000000002345e+01,4.160000000000002274e+01
6.660000000000000853e+01,1.352000000000001307e+02,2.018000000000001251e+02
8.600000000000000000e+01,1.740000000000001421e+02,2.600000000000001137e+02
9.490000000000000568e+01,1.918000000000001819e+02,2.867000000000001592e+02
6.910000000000000853e+01,1.402000000000001307e+02,2.093000000000001251e+02
1.280000000000000071e+01,2.760000000000002274e+01,4.040000000000001990e+01
5.580000000000000426e+01,1.136000000000000938e+02,1.694000000000000909e+02
4.700000000000000178e+00,1.140000000000000924e+01,1.610000000000000853e+01
1.880000000000000071e+01,3.960000000000003695e+01,5.840000000000003411e+01
4.150000000000000000e+01,8.500000000000007105e+01,1.265000000000000711e+02
3.370000000000000284e+01,6.940000000000006253e+01,1.031000000000000654e+02
7.680000000000001137e+01,1.556000000000001364e+02,2.324000000000001478e+02
9.850000000000000000e+01,1.990000000000001705e+02,2.975000000000001705e+02
4.610000000000000142e+01,9.420000000000008811e+01,1.403000000000000966e+02
2.440000000000000213e+01,5.080000000000003979e+01,7.520000000000004547e+01
5.160000000000000142e+01,1.052000000000000881e+02,1.568000000000000966e+02
9.090000000000000568e+01,1.838000000000001535e+02,2.747000000000001592e+02
9.390000000000000568e+01,1.898000000000001535e+02,2.837000000000001592e+02
6.300000000000000711e+00,1.460000000000001208e+01,2.090000000000001279e+01
9.610000000000000853e+01,1.942000000000001592e+02,2.903000000000001819e+02
8.780000000000001137e+01,1.776000000000001648e+02,2.654000000000002046e+02
6.960000000000000853e+01,1.412000000000001307e+02,2.108000000000001251e+02
1.830000000000000071e+01,3.860000000000002984e+01,5.690000000000003411e+01
4.890000000000000568e+01,9.980000000000008242e+01,1.487000000000001023e+02
8.210000000000000853e+01,1.662000000000001592e+02,2.483000000000001819e+02
